Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,BCIConfidence,InputNumber,BCIThresholdBuffer,TrialGoal
InputWindowChange,2021-08-16 14:04:49.1879,24795,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Open,5,0.0000,4.6717,Running,1.7278,30,0.0000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 14:04:50.5263,24891,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Closed,5,0.0078,0.0000,Running,1.7278,30,0.0000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 14:04:50.5273,24891,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Closed,5,0.0078,0.0000,Running,1.7278,30,0.0000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2021-08-16 14:05:05.5217,25959,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Open,6,0.0000,0.0000,Running,3.7683,30,0.0000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 14:05:05.9392,25989,13b6d53045477fd8224170fd61a51c9d,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8360,14,(0.825 0.829 0.808 0.836 0.850 0.843 0.835 0.842 ),NULL
Rest,2021-08-16 14:05:06.3290,26017,13b6d53045477fd8224170fd61a51c9d,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8651,14,(0.825 0.829 0.808 0.836 0.850 0.843 0.835 0.842 ),NULL
InputWindowChange,2021-08-16 14:05:20.9504,27064,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Open,6,0.0000,0.4196,Running,4.8063,30,0.0000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 14:05:21.2008,27082,13b6d53045477fd8224170fd61a51c9d,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8729,15,(0.825 0.829 0.808 0.836 0.873 0.843 0.835 0.842 ),NULL
Rest,2021-08-16 14:05:21.2143,27083,13b6d53045477fd8224170fd61a51c9d,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8933,15,(0.825 0.829 0.808 0.836 0.873 0.843 0.835 0.842 ),NULL
InputWindowChange,2021-08-16 14:05:36.2116,28156,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Open,6,0.0000,0.6696,Running,4.1408,30,0.0000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 14:05:37.5481,28251,13b6d53045477fd8224170fd61a51c9d,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7963,16,(0.769 0.789 0.796 0.806 0.820 0.819 0.820 0.796 ),NULL
Rest,2021-08-16 14:05:37.5606,28252,13b6d53045477fd8224170fd61a51c9d,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7868,16,(0.769 0.789 0.796 0.806 0.820 0.819 0.820 0.796 ),NULL
InputWindowChange,2021-08-16 14:05:52.5553,29325,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Open,6,0.0000,2.0009,Running,3.9658,30,0.0000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
